,NIC_PT,NAME,NUI_PT,time,state,county,SAEPOVRTALL_PT,SAEPOVALL_PT,unemployed_percentage,State,County
27727,40214,"Hardin County, TX",6950,2016,48,199,10.8,6001,6.1, TX,Hardin County
27728,3238911,"Harris County, TX",847947,2016,48,201,16.6,752261,5.3, TX,Harris County
27729,45363,"Harrison County, TX",9562,2016,48,203,17.4,11328,6.0, TX,Harrison County
27730,3039,"Hartley County, TX",818,2016,48,205,9.6,452,2.0, TX,Hartley County
27731,3077,"Haskell County, TX",882,2016,48,207,24.5,1258,4.2, TX,Haskell County
27732,147900,"Hays County, TX",27423,2016,48,209,12.4,24332,3.3, TX,Hays County
27733,2818,"Hemphill County, TX",716,2016,48,211,10,406,3.7, TX,Hemphill County
27734,48588,"Henderson County, TX",13038,2016,48,213,16.8,13151,4.7, TX,Henderson County
27735,521058,"Hidalgo County, TX",220267,2016,48,215,31.2,262028,7.8, TX,Hidalgo County
27736,21166,"Hill County, TX",6194,2016,48,217,16.2,5542,4.4, TX,Hill County
27737,15359,"Hockley County, TX",3768,2016,48,219,17.1,3817,4.6, TX,Hockley County
27738,35003,"Hood County, TX",7634,2016,48,221,10.3,5754,4.7, TX,Hood County
27739,23353,"Hopkins County, TX",6293,2016,48,223,15.3,5492,4.0, TX,Hopkins County
27740,12494,"Houston County, TX",2947,2016,48,225,22.1,4437,4.6, TX,Houston County
27741,21923,"Howard County, TX",4477,2016,48,227,17.9,5478,5.5, TX,Howard County
27742,2281,"Hudspeth County, TX",1023,2016,48,229,21.4,848,6.0, TX,Hudspeth County
27743,60615,"Hunt County, TX",14815,2016,48,231,16.3,14584,4.3, TX,Hunt County
27744,14468,"Hutchinson County, TX",3498,2016,48,233,13.1,2783,5.6, TX,Hutchinson County
27745,1078,"Irion County, TX",177,2016,48,235,8,125,3.2, TX,Irion County
27746,4974,"Jack County, TX",1311,2016,48,237,17.2,1315,4.9, TX,Jack County
27747,9903,"Jackson County, TX",2272,2016,48,239,13.5,1966,4.7, TX,Jackson County
27748,23617,"Jasper County, TX",4522,2016,48,241,19.2,6652,7.7, TX,Jasper County
27749,1001,"Jeff Davis County, TX",406,2016,48,243,13,274,2.9, TX,Jeff Davis County
27750,163314,"Jefferson County, TX",40948,2016,48,245,20.1,47920,7.0, TX,Jefferson County
27751,3399,"Jim Hogg County, TX",837,2016,48,247,27.9,1431,9.5, TX,Jim Hogg County
27752,28096,"Jim Wells County, TX",6645,2016,48,249,23.2,9459,10.5, TX,Jim Wells County
27753,113986,"Johnson County, TX",24831,2016,48,251,11.3,18049,4.4, TX,Johnson County
27754,9634,"Jones County, TX",2344,2016,48,253,21.3,3138,5.8, TX,Jones County
27755,8591,"Karnes County, TX",1583,2016,48,255,21.8,2677,4.9, TX,Karnes County
27756,85050,"Kaufman County, TX",18042,2016,48,257,11.4,13328,3.8, TX,Kaufman County
27757,29248,"Kendall County, TX",4763,2016,48,259,7.4,3119,3.2, TX,Kendall County
27758,274,"Kenedy County, TX",69,2016,48,261,16.2,65,4.6, TX,Kenedy County
27759,423,"Kent County, TX",107,2016,48,263,11.5,83,3.0, TX,Kent County
27760,28774,"Kerr County, TX",7275,2016,48,265,14.8,7348,3.6, TX,Kerr County
27761,2447,"Kimble County, TX",703,2016,48,267,19.4,848,3.8, TX,Kimble County
27762,192,"King County, TX",49,2016,48,269,10.7,31,4.0, TX,King County
27763,1882,"Kinney County, TX",489,2016,48,271,20,652,5.8, TX,Kinney County
27764,20454,"Kleberg County, TX",5426,2016,48,273,22.9,6871,6.7, TX,Kleberg County
27765,2322,"Knox County, TX",675,2016,48,275,21.1,781,4.2, TX,Knox County
27766,32117,"Lamar County, TX",7814,2016,48,277,19.9,9751,4.6, TX,Lamar County
27767,8252,"Lamb County, TX",2648,2016,48,279,21.5,2803,6.5, TX,Lamb County
27768,13531,"Lampasas County, TX",3233,2016,48,281,13.6,2793,4.2, TX,Lampasas County
27769,4077,"La Salle County, TX",833,2016,48,283,26.2,1561,5.2, TX,La Salle County
27770,12652,"Lavaca County, TX",2616,2016,48,285,12.5,2418,4.2, TX,Lavaca County
27771,11057,"Lee County, TX",2531,2016,48,287,12.7,2105,3.8, TX,Lee County
27772,10159,"Leon County, TX",2954,2016,48,289,18,3090,6.5, TX,Leon County
27773,52509,"Liberty County, TX",13595,2016,48,291,15.9,12164,7.5, TX,Liberty County
27774,14109,"Limestone County, TX",3686,2016,48,293,21.1,4608,5.6, TX,Limestone County
27775,2219,"Lipscomb County, TX",715,2016,48,295,12.4,426,4.4, TX,Lipscomb County
27776,6892,"Live Oak County, TX",1668,2016,48,297,17.2,1874,5.9, TX,Live Oak County
27777,10716,"Llano County, TX",2572,2016,48,299,13.4,2701,4.2, TX,Llano County
27778,82,"Loving County, TX",22,2016,48,301,13.3,15,4.7, TX,Loving County
27779,216802,"Lubbock County, TX",39443,2016,48,303,18.9,55089,3.4, TX,Lubbock County
27780,3738,"Lynn County, TX",967,2016,48,305,17.9,1010,4.0, TX,Lynn County
27781,4988,"McCulloch County, TX",1310,2016,48,307,18.4,1479,4.5, TX,McCulloch County
27782,167811,"McLennan County, TX",37861,2016,48,309,18.5,44099,4.0, TX,McLennan County
27783,528,"McMullen County, TX",101,2016,48,311,12,95,2.1, TX,McMullen County
27784,7441,"Madison County, TX",2096,2016,48,313,17.3,1993,5.1, TX,Madison County
27785,6218,"Marion County, TX",1309,2016,48,315,22.6,2250,7.0, TX,Marion County
27786,3944,"Martin County, TX",1054,2016,48,317,13,738,4.4, TX,Martin County
27787,2147,"Mason County, TX",781,2016,48,319,13.2,543,3.6, TX,Mason County
27788,24656,"Matagorda County, TX",6171,2016,48,321,17.4,6392,7.3, TX,Matagorda County
27789,35935,"Maverick County, TX",13611,2016,48,323,24.3,13759,11.2, TX,Maverick County
27790,32803,"Medina County, TX",6524,2016,48,325,14.4,6746,4.4, TX,Medina County
27791,1081,"Menard County, TX",385,2016,48,327,21.4,446,4.5, TX,Menard County
27792,120025,"Midland County, TX",25409,2016,48,329,9.7,15599,4.4, TX,Midland County
27793,15800,"Milam County, TX",3828,2016,48,331,16.3,3959,5.2, TX,Milam County
27794,2676,"Mills County, TX",846,2016,48,333,15.8,750,4.1, TX,Mills County
27795,4519,"Mitchell County, TX",1134,2016,48,335,21.6,1473,7.0, TX,Mitchell County
27796,11878,"Montague County, TX",3251,2016,48,337,16.5,3165,4.9, TX,Montague County
27797,400990,"Montgomery County, TX",81793,2016,48,339,10.9,59836,4.9, TX,Montgomery County
27798,14575,"Moore County, TX",5063,2016,48,341,11.8,2596,3.0, TX,Moore County
27799,7852,"Morris County, TX",1942,2016,48,343,20,2489,10.9, TX,Morris County
27800,607,"Motley County, TX",210,2016,48,345,18.2,210,3.6, TX,Motley County
27801,40880,"Nacogdoches County, TX",11001,2016,48,347,25.4,15402,4.7, TX,Nacogdoches County
27802,31363,"Navarro County, TX",8612,2016,48,349,17.8,8491,4.2, TX,Navarro County
27803,8890,"Newton County, TX",1827,2016,48,351,22.8,3023,7.9, TX,Newton County
27804,9986,"Nolan County, TX",2097,2016,48,353,18.4,2697,4.8, TX,Nolan County
27805,250742,"Nueces County, TX",55992,2016,48,355,15.1,53441,5.6, TX,Nueces County
27806,6722,"Ochiltree County, TX",2438,2016,48,357,11.4,1170,5.2, TX,Ochiltree County
27807,1300,"Oldham County, TX",229,2016,48,359,14.3,261,3.0, TX,Oldham County
27808,61472,"Orange County, TX",9875,2016,48,361,14,11751,6.7, TX,Orange County
27809,17748,"Palo Pinto County, TX",4851,2016,48,363,16.4,4547,5.5, TX,Palo Pinto County
27810,15686,"Panola County, TX",3283,2016,48,365,15.6,3598,7.2, TX,Panola County
27811,91608,"Parker County, TX",17019,2016,48,367,9.3,11838,4.1, TX,Parker County
27812,6323,"Parmer County, TX",2121,2016,48,369,15.5,1500,2.5, TX,Parmer County
27813,9338,"Pecos County, TX",2577,2016,48,371,17.1,2376,5.9, TX,Pecos County
27814,27015,"Polk County, TX",7577,2016,48,373,20.3,8845,6.3, TX,Polk County
27815,76746,"Potter County, TX",23015,2016,48,375,22,25040,3.3, TX,Potter County
27816,3853,"Presidio County, TX",1568,2016,48,377,24.1,1677,10.7, TX,Presidio County
27817,6773,"Rains County, TX",1817,2016,48,379,14.8,1657,4.0, TX,Rains County
27818,97308,"Randall County, TX",14461,2016,48,381,9.1,11784,2.9, TX,Randall County
27819,2508,"Reagan County, TX",696,2016,48,383,11.8,423,6.2, TX,Reagan County
27820,1783,"Real County, TX",578,2016,48,385,18.4,609,5.7, TX,Real County
27821,7306,"Red River County, TX",1887,2016,48,387,17.1,2057,5.8, TX,Red River County
27822,7933,"Reeves County, TX",2088,2016,48,389,25,2943,5.3, TX,Reeves County
27823,4760,"Refugio County, TX",977,2016,48,391,15.7,1128,6.6, TX,Refugio County
27824,672,"Roberts County, TX",76,2016,48,393,6.6,60,4.5, TX,Roberts County
27825,10850,"Robertson County, TX",2653,2016,48,395,18.7,3097,5.1, TX,Robertson County
27826,71102,"Rockwall County, TX",10894,2016,48,397,5.2,4845,3.5, TX,Rockwall County
27827,6510,"Runnels County, TX",1624,2016,48,399,17.2,1766,3.9, TX,Runnels County
27828,31533,"Rusk County, TX",8256,2016,48,401,15.6,7461,5.8, TX,Rusk County
27829,5837,"Sabine County, TX",1389,2016,48,403,17.5,1779,9.4, TX,Sabine County
27830,4990,"San Augustine County, TX",1122,2016,48,405,23.8,1933,8.9, TX,San Augustine County
27831,17133,"San Jacinto County, TX",4689,2016,48,407,17.7,4876,6.3, TX,San Jacinto County
27832,46609,"San Patricio County, TX",10600,2016,48,409,15.8,10570,7.5, TX,San Patricio County
27833,2912,"San Saba County, TX",1044,2016,48,411,20.1,1062,3.4, TX,San Saba County
27834,1960,"Schleicher County, TX",577,2016,48,413,16.6,503,5.2, TX,Schleicher County
27835,10955,"Scurry County, TX",2342,2016,48,415,15.2,2377,5.9, TX,Scurry County
27836,2134,"Shackelford County, TX",557,2016,48,417,14.8,489,3.8, TX,Shackelford County
27837,15884,"Shelby County, TX",5362,2016,48,419,21.1,5345,6.0, TX,Shelby County
27838,1887,"Sherman County, TX",719,2016,48,421,13.1,397,2.9, TX,Sherman County
27839,151044,"Smith County, TX",33998,2016,48,423,15.7,34487,4.5, TX,Smith County
27840,5761,"Somervell County, TX",1323,2016,48,425,10.8,931,4.8, TX,Somervell County
27841,39693,"Starr County, TX",15589,2016,48,427,39.9,25257,13.3, TX,Starr County
27842,5392,"Stephens County, TX",1588,2016,48,429,21.4,1876,5.3, TX,Stephens County
27843,918,"Sterling County, TX",216,2016,48,431,12.7,169,3.9, TX,Sterling County
27844,865,"Stonewall County, TX",195,2016,48,433,15.6,217,4.4, TX,Stonewall County
27845,2515,"Sutton County, TX",656,2016,48,435,14.1,542,7.9, TX,Sutton County
27846,4224,"Swisher County, TX",1258,2016,48,437,22.2,1511,4.2, TX,Swisher County
27847,1474557,"Tarrant County, TX",303048,2016,48,439,13.6,270348,4.0, TX,Tarrant County
27848,94952,"Taylor County, TX",18571,2016,48,441,16.8,22228,3.7, TX,Taylor County
27849,472,"Terrell County, TX",130,2016,48,443,18.7,152,4.0, TX,Terrell County
27850,7437,"Terry County, TX",2378,2016,48,445,21.8,2532,4.8, TX,Terry County
27851,901,"Throckmorton County, TX",239,2016,48,447,14.9,228,3.5, TX,Throckmorton County
27852,20881,"Titus County, TX",6705,2016,48,449,14.9,4749,6.2, TX,Titus County
27853,79563,"Tom Green County, TX",16506,2016,48,451,13.4,15144,4.5, TX,Tom Green County
27854,907157,"Travis County, TX",162725,2016,48,453,12.2,143948,3.2, TX,Travis County
27855,8384,"Trinity County, TX",2327,2016,48,455,20.1,2864,6.1, TX,Trinity County
27856,12485,"Tyler County, TX",2459,2016,48,457,18.4,3548,7.3, TX,Tyler County
27857,27395,"Upshur County, TX",6134,2016,48,459,15.4,6235,6.4, TX,Upshur County
27858,2503,"Upton County, TX",647,2016,48,461,13.6,491,5.3, TX,Upton County
27859,17275,"Uvalde County, TX",5022,2016,48,463,25.3,6761,5.3, TX,Uvalde County
27860,31041,"Val Verde County, TX",9023,2016,48,465,20.7,9703,6.2, TX,Val Verde County
27861,33551,"Van Zandt County, TX",9532,2016,48,467,14.8,7921,4.3, TX,Van Zandt County
27862,62497,"Victoria County, TX",14481,2016,48,469,14.2,12900,5.4, TX,Victoria County
27863,38152,"Walker County, TX",8314,2016,48,471,22.3,12123,5.2, TX,Walker County
27864,30445,"Waller County, TX",9537,2016,48,473,16.5,7591,5.6, TX,Waller County
27865,7924,"Ward County, TX",1911,2016,48,475,12.8,1464,5.7, TX,Ward County
27866,21449,"Washington County, TX",4677,2016,48,477,14.1,4641,5.1, TX,Washington County
27867,174990,"Webb County, TX",66407,2016,48,479,31.8,85150,4.9, TX,Webb County
27868,27074,"Wharton County, TX",7434,2016,48,481,17.4,7163,5.0, TX,Wharton County
27869,3551,"Wheeler County, TX",961,2016,48,483,13.4,736,4.7, TX,Wheeler County
27870,85496,"Wichita County, TX",15908,2016,48,485,16.8,20099,4.3, TX,Wichita County
27871,8411,"Wilbarger County, TX",2012,2016,48,487,15.8,1981,4.7, TX,Wilbarger County
27872,11921,"Willacy County, TX",3523,2016,48,489,38.3,7076,12.2, TX,Willacy County
27873,412726,"Williamson County, TX",50361,2016,48,491,5.8,30201,3.4, TX,Williamson County
27874,34511,"Wilson County, TX",6225,2016,48,493,10.4,4958,3.9, TX,Wilson County
27875,5569,"Winkler County, TX",1317,2016,48,495,15,1164,7.7, TX,Winkler County
27876,44526,"Wise County, TX",9540,2016,48,497,12,7591,4.7, TX,Wise County
27877,24676,"Wood County, TX",6178,2016,48,499,13.2,5559,5.3, TX,Wood County
27878,5684,"Yoakum County, TX",1754,2016,48,501,12.2,1025,4.8, TX,Yoakum County
27879,11364,"Young County, TX",3059,2016,48,503,14.6,2599,4.4, TX,Young County
27880,8864,"Zapata County, TX",3611,2016,48,505,29.1,4162,10.8, TX,Zapata County
27881,7907,"Zavala County, TX",1994,2016,48,507,34.4,3991,13.9, TX,Zavala County
27882,4800,"Beaver County, UT",656,2016,49,001,8.9,572,4.9, UT,Beaver County
27883,42144,"Box Elder County, UT",3848,2016,49,003,9.5,5008,3.5, UT,Box Elder County
27884,97692,"Cache County, UT",10011,2016,49,005,12.8,15209,3.0, UT,Cache County
27885,14955,"Carbon County, UT",1551,2016,49,007,15.2,3013,5.9, UT,Carbon County
27886,695,"Daggett County, UT",75,2016,49,009,8.2,84,5.2, UT,Daggett County
27887,289038,"Davis County, UT",20715,2016,49,011,6.3,21271,3.1, UT,Davis County
27888,15369,"Duchesne County, UT",2431,2016,49,013,13.8,2765,8.9, UT,Duchesne County
27889,7752,"Emery County, UT",741,2016,49,015,12.4,1263,6.3, UT,Emery County
27890,3187,"Garfield County, UT",550,2016,49,017,10.9,524,8.4, UT,Garfield County
27891,6736,"Grand County, UT",1090,2016,49,019,12.7,1202,5.9, UT,Grand County
27892,37558,"Iron County, UT",5090,2016,49,021,18.4,9021,4.3, UT,Iron County
27893,8587,"Juab County, UT",975,2016,49,023,10.6,1157,3.6, UT,Juab County
27894,4920,"Kane County, UT",464,2016,49,025,10.6,745,3.8, UT,Kane County
27895,9046,"Millard County, UT",1366,2016,49,027,11.2,1407,3.3, UT,Millard County
27896,9576,"Morgan County, UT",668,2016,49,029,4.3,493,3.0, UT,Morgan County
27897,892,"Piute County, UT",131,2016,49,031,17.7,253,5.9, UT,Piute County
27898,1693,"Rich County, UT",192,2016,49,033,9.3,215,3.2, UT,Rich County
27899,887858,"Salt Lake County, UT",108324,2016,49,035,9.4,104297,3.2, UT,Salt Lake County
27900,11945,"San Juan County, UT",2466,2016,49,037,31,5138,8.1, UT,San Juan County
27901,19895,"Sanpete County, UT",2891,2016,49,039,16.8,4520,4.0, UT,Sanpete County
27902,15665,"Sevier County, UT",1850,2016,49,041,13.8,2907,4.4, UT,Sevier County
27903,32736,"Summit County, UT",3453,2016,49,043,6,2412,3.1, UT,Summit County
27904,53987,"Tooele County, UT",4744,2016,49,045,8.1,5189,3.8, UT,Tooele County
27905,28386,"Uintah County, UT",4213,2016,49,047,11.4,4094,9.3, UT,Uintah County
27906,495341,"Utah County, UT",42480,2016,49,049,11.4,66112,3.1, UT,Utah County
27907,23832,"Wasatch County, UT",3389,2016,49,051,5.5,1668,3.4, UT,Wasatch County
27908,109680,"Washington County, UT",14457,2016,49,053,12.5,19795,3.7, UT,Washington County
27909,1827,"Wayne County, UT",288,2016,49,055,14.8,400,7.8, UT,Wayne County
27910,195765,"Weber County, UT",20832,2016,49,057,10.8,26535,3.8, UT,Weber County
27911,26410,"Addison County, VT",1270,2016,50,001,9.7,3318,3.0, VT,Addison County
27912,25763,"Bennington County, VT",1346,2016,50,003,13.9,4815,3.8, VT,Bennington County
27913,22250,"Caledonia County, VT",1155,2016,50,005,13.5,3929,4.2, VT,Caledonia County
27914,125462,"Chittenden County, VT",5451,2016,50,007,9.6,14667,2.5, VT,Chittenden County
27915,4350,"Essex County, VT",307,2016,50,009,15.7,966,5.0, VT,Essex County
27916,39597,"Franklin County, VT",1793,2016,50,011,10.5,5053,3.1, VT,Franklin County
27917,5324,"Grand Isle County, VT",274,2016,50,013,8.8,609,3.7, VT,Grand Isle County
27918,19454,"Lamoille County, VT",1143,2016,50,015,12.1,2986,4.2, VT,Lamoille County
27919,21603,"Orange County, VT",1139,2016,50,017,10.6,2986,3.1, VT,Orange County
27920,19245,"Orleans County, VT",1217,2016,50,019,15.5,4029,5.3, VT,Orleans County
27921,42981,"Rutland County, VT",2081,2016,50,021,13.3,7591,3.8, VT,Rutland County
27922,44011,"Washington County, VT",1979,2016,50,023,10.8,6080,3.2, VT,Washington County
27923,31214,"Windham County, VT",1810,2016,50,025,12.7,5318,3.3, VT,Windham County
27924,40578,"Windsor County, VT",2098,2016,50,027,10,5479,2.9, VT,Windsor County
27925,20640,"Accomack County, VA",4488,2016,51,001,20,6493,4.9, VA,Accomack County
27926,73456,"Albemarle County, VA",8710,2016,51,003,8.5,8524,3.6, VA,Albemarle County
27927,10424,"Alleghany County, VA",1137,2016,51,005,14.9,2288,5.1, VA,Alleghany County
27928,9020,"Amelia County, VA",1332,2016,51,007,10.4,1328,4.3, VA,Amelia County
27929,21540,"Amherst County, VA",2764,2016,51,009,14.3,4340,4.4, VA,Amherst County
27930,10897,"Appomattox County, VA",1457,2016,51,011,13.9,2130,4.7, VA,Appomattox County
27931,191299,"Arlington County, VA",14916,2016,51,013,7.5,17151,2.6, VA,Arlington County
27932,51154,"Augusta County, VA",6123,2016,51,015,9.2,6590,3.7, VA,Augusta County
27933,2929,"Bath County, VA",351,2016,51,017,11.7,516,3.7, VA,Bath County
27934,56262,"Bedford County, VA",5609,2016,51,019,9.6,7445,4.1, VA,Bedford County
27935,4012,"Bland County, VA",426,2016,51,021,13.8,800,5.3, VA,Bland County
27936,23830,"Botetourt County, VA",2128,2016,51,023,7.8,2560,3.7, VA,Botetourt County
27937,9613,"Brunswick County, VA",1456,2016,51,025,22.8,3275,6.0, VA,Brunswick County
27938,14376,"Buchanan County, VA",2099,2016,51,027,25.1,5274,10.8, VA,Buchanan County
27939,10294,"Buckingham County, VA",1597,2016,51,029,17.6,2613,5.5, VA,Buckingham County
27940,39373,"Campbell County, VA",4788,2016,51,031,13.3,7220,4.5, VA,Campbell County
27941,22109,"Caroline County, VA",2698,2016,51,033,9.9,2937,4.5, VA,Caroline County
27942,19673,"Carroll County, VA",3009,2016,51,035,16.3,4775,5.2, VA,Carroll County
27943,4531,"Charles City County, VA",883,2016,51,036,12.4,877,4.6, VA,Charles City County
27944,8014,"Charlotte County, VA",1377,2016,51,037,20.8,2488,5.1, VA,Charlotte County
27945,264085,"Chesterfield County, VA",23422,2016,51,041,7,23468,3.9, VA,Chesterfield County
27946,10287,"Clarke County, VA",1179,2016,51,043,7.9,1115,3.6, VA,Clarke County
27947,3625,"Craig County, VA",385,2016,51,045,12.6,648,4.8, VA,Craig County
27948,36087,"Culpeper County, VA",5280,2016,51,047,9.8,4766,3.9, VA,Culpeper County
27949,6663,"Cumberland County, VA",939,2016,51,049,18.2,1747,4.7, VA,Cumberland County
27950,10128,"Dickenson County, VA",1319,2016,51,051,25.6,3684,10.0, VA,Dickenson County
27951,20109,"Dinwiddie County, VA",2558,2016,51,053,13,3565,4.9, VA,Dinwiddie County
27952,7666,"Essex County, VA",1009,2016,51,057,13.1,1439,4.9, VA,Essex County
27953,898841,"Fairfax County, VA",92410,2016,51,059,6,67736,3.3, VA,Fairfax County
27954,52547,"Fauquier County, VA",5409,2016,51,061,5.8,3978,3.5, VA,Fauquier County
27955,10679,"Floyd County, VA",1572,2016,51,063,13.7,2129,4.1, VA,Floyd County
27956,17799,"Fluvanna County, VA",2221,2016,51,065,7.5,1867,3.4, VA,Fluvanna County
27957,37335,"Franklin County, VA",5114,2016,51,067,13.2,7192,4.3, VA,Franklin County
27958,62489,"Frederick County, VA",7053,2016,51,069,6.8,5677,3.5, VA,Frederick County
27959,11844,"Giles County, VA",1479,2016,51,071,12.2,2032,5.4, VA,Giles County
27960,27374,"Gloucester County, VA",2876,2016,51,073,9.4,3449,3.7, VA,Gloucester County
27961,16030,"Goochland County, VA",1080,2016,51,075,6.4,1393,3.8, VA,Goochland County
